source_category,product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
meals-with-meat,Salade pâtes poulet et parmesan 250g,3256227549601,"['en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:prepared-salads', 'en:meals-with-meat', 'en:pasta-salads', 'en:poultry-meals', 'en:salads-with-meat', 'en:meals-with-chicken', 'en:pasta-salad-with-meat', 'en:caesar-salads', 'en:pasta-salad-with-chicken', 'en:vegetable-salads', 'en:salads']",2,[],"['en:e14xx', 'en:e415']",141.0,7.6,1.5,1.3,1.1,7.5,0.61
meals-with-meat,Boeuf Bourguignon et Ses Pommes de Terre,3564700505281,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:beef-stews', 'en:microwave-meals', 'en:boeufs-bourguignons']",4,[],"['en:e14xx', 'en:e150c', 'en:e407a', 'en:e451']",78.0,2.1,1.1,1.2,1.3,6.4,0.72
meals-with-meat,Carpaccio Olives,3181232180511,"['en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:beef-carpaccio']",1,[],['en:e160c'],216.0,16.0,2.2,0.0,0.0,17.0,0.76
meals-with-meat,"Cassoulet, Pur Porc (1 Pers.)",26058849,"['en:canned-foods', 'en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:pork-meals', 'en:bean-dishes', 'en:canned-meals', 'en:cassoulets']",6,[],"['en:e14xx', 'en:e250', 'en:e300', 'en:e450', 'en:e451', 'en:e621']",119.0,5.3,2.0,1.2,4.7,7.6,0.94
meals-with-meat,Boeuf bourguignon,3270160604890,"['en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:beef-stews', 'en:boeufs-bourguignons']",0,[],[],130.0,6.7,3.6,1.2,1.0,15.0,0.725
meals-with-meat,Emincés de poulet sauce curry & son riz basmati,4056489138747,"['en:meats-and-their-products', 'en:meals', 'en:meats', 'en:chicken-and-its-products', 'en:poultries', 'en:meals-with-meat', 'en:rice-dishes', 'en:chickens', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals', 'en:chicken-curry']",3,[],"['en:e14xx', 'en:e331', 'en:e415']",107.0,3.5,1.3,0.4,0.5,6.5,0.7
meals-with-meat,Curryking fix & fertig,4000503280004,"['en:meals', 'en:meats-and-their-products', 'en:meats', 'en:prepared-meats', 'en:refrigerated-foods', 'en:sausages', 'en:meals-with-meat', 'en:refrigerated-meals', 'en:pork-meals', 'en:german-sausages']",4,[],"['en:e14xx', 'en:e250', 'en:e300', 'en:e412']",215.0,15.0,5.5,12.0,,8.0,1.6
meals-with-meat,Jambon - fromages,3560070555901,"['en:meats-and-their-products', 'en:meals', 'en:pizzas-pies-and-quiches', 'en:meals-with-meat', 'en:pizzas', 'en:pork-meals', 'en:pizza-with-ham-and-cheese']",4,[],"['en:e250', 'en:e301', 'en:e407', 'en:e500']",216.0,6.5,3.3,3.5,2.4,11.0,1.6
meals-with-meat,Blanquette de veau,3038355844700,"['en:canned-foods', 'en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:canned-meals', 'en:veal-meat-dishes', 'en:veal-blanquette']",4,[],"['en:e14xx', 'en:e223', 'en:e451', 'en:e452']",84.0,3.2,1.2,0.2,1.7,6.2,0.7
meals-with-meat,Joue de boeuf,3273230393793,"['en:meats-and-their-products', 'en:beef-and-its-products', 'en:meals', 'en:meats', 'en:beef', 'en:meals-with-meat', 'en:beef-dishes', 'en:microwave-meals', 'en:beef-cheek']",0,[],[],116.0,2.6,1.1,0.8,0.5,22.0,0.91
meals-with-meat,Poulet rôti & son écrasé de pommes de terre,20058401,"['en:meats-and-their-products', 'en:meals', 'en:meats', 'en:poultries', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",0,[],[],84.0,3.5,1.4,0.8,,5.6,0.8
meals-with-meat,Filet de poulet et ses pommes de terre a la sarladaise,3560070722082,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals']",0,[],[],139.0,5.1,1.7,1.6,1.9,8.8,0.66
meals-with-meat,Couscous poulet et merguez,3660014108252,"['en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'en:savory-semolina-dishes', 'en:poultry-meals', 'en:prepared-couscous', 'en:couscous-with-meat', 'en:meals-with-chicken', 'en:chicken-couscous']",1,[],['en:e428'],119.0,5.9,2.2,1.5,1.0,6.5,0.64
meals-with-meat,Le Cassoulet recette sans nitrite,3049580541111,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meats-and-their-products', 'en:meals', 'en:pickles', 'en:meals-with-meat', 'en:bean-dishes', 'en:cassoulets', 'en:plats-prepares', 'en:plats-prepares-en-conserve', 'en:plats-prepares-a-la-viande', 'en:produits-a-la-viande']",6,[],"['en:e250', 'en:e316', 'en:e407a', 'en:e450', 'en:e451', 'en:e452']",115.0,4.7,1.8,0.6,3.8,7.3,0.81
meals-with-meat,Chili con carne 400g,3250392375324,"['en:canned-foods', 'en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'en:beef-dishes', 'en:canned-meals', 'en:chili-con-carne', 'fr:chili-con-carne-plat-complet']",2,[],"['en:e14xx', 'en:e160c']",94.0,1.9,1.0,1.3,4.6,7.5,0.6
meals-with-meat,Corned-beef dans sa gelée,3047360102088,"['en:canned-foods', 'en:meats-and-their-products', 'en:meals', 'en:meats', 'en:prepared-meats', 'en:meals-with-meat', 'en:beef-dishes', 'en:canned-meats', 'en:corned-beef']",1,[],['en:e250'],209.0,15.0,7.0,0.1,0.0,18.0,1.5
meals-with-meat,Bœuf Bourguignon Mitonné au Vin de Bourgogne,3181238930080,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:refrigerated-foods', 'en:beef-stews', 'en:microwave-meals', 'en:refrigerated-meals', 'en:boeufs-bourguignons']",7,[],"['en:e14xx', 'en:e250', 'en:e262', 'en:e300', 'en:e301', 'en:e330', 'en:e392']",90.0,2.1,0.8,1.1,,13.0,1.075
meals-with-meat,Boeuf façon tomate farcie,3188720005851,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat']",0,[],[],99.0,1.8,0.3,1.5,0.5,6.0,0.65
meals-with-meat,Rotes Thai Curry mit Huhn,4260334165028,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",1,[],['en:e14xx'],134.0,5.4,2.3,3.51,1.21,5.51,0.688
meals-with-meat,Petit salé aux lentilles 840g,3250390787266,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:lentil-dishes', 'en:salt-cured-pork-belly-with-lentils']",1,[],['en:e509'],115.0,3.2,1.2,0.6,3.2,8.6,0.73
meals-with-meat,Couscous 450g,3596710304783,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:savory-semolina-dishes', 'en:beef-dishes', 'en:poultry-meals', 'en:prepared-couscous', 'en:couscous-with-meat', 'en:meals-with-chicken', 'en:chicken-couscous']",1,[],['en:e415'],147.0,6.1,1.7,1.8,1.3,8.3,0.71
meals-with-meat,Poulet basquaise,3560070921942,"['en:canned-foods', 'en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:canned-meals', 'en:meals-with-chicken', 'en:chicken-basque-style']",4,[],"['en:e14xx', 'en:e412', 'en:e415', 'en:e579']",90.0,4.0,0.9,2.5,0.8,8.2,0.59
meals-with-meat,Mini Nems Porc et Volaille,3564700602706,"['en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:nems']",1,[],"['en:e322', 'en:e322i']",217.0,9.3,1.6,2.8,1.4,6.0,1.4
meals-with-meat,Cassoulet,3254560070486,"['en:seafood', 'en:canned-foods', 'en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'en:bean-dishes', 'en:canned-meals', 'en:shellfish', 'en:cassoulets']",1,[],['en:e451'],111.0,4.5,1.5,0.7,3.8,7.8,0.81
meals-with-meat,Ravioli Pur Bœuf Sauce Italienne,3222473613335,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:canned-foods', 'en:cereals-and-potatoes', 'en:meats-and-their-products', 'en:cereals-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:pastas', 'en:meals-with-meat', 'en:stuffed-pastas', 'en:beef-dishes', 'en:pasta-stuffed-with-meat', 'en:ravioli', 'en:canned-meals', 'en:meat-ravioli', 'en:beef-ravioli', 'en:canned-raviolis']",1,[],['en:e14xx'],84.0,1.7,0.8,3.0,1.7,3.7,0.81
meals-with-meat,"Confit de canard, cuisse x2",3104544017122,"['en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meats', 'en:poultries', 'en:meals-with-meat', 'en:ducks', 'en:poultry-meals', 'en:duck-dishes', 'en:duck-legs', 'en:duck-confit', 'fr:cuisses-de-canard-confites']",0,[],[],254.0,25.0,6.0,0.5,,25.0,1.4
meals-with-meat,Ristotto au confit de canard et aux cèpes,3104544073814,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:duck-dishes']",0,[],[],170.0,11.0,5.0,3.3,1.1,5.8,0.74
meals-with-meat,Nouilles chinoises au poulet,20534707,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:meals', 'en:cereals-and-their-products', 'en:fresh-foods', 'en:pastas', 'en:meals-with-meat', 'en:noodles', 'en:fresh-meals', 'en:poultry-meals', 'en:chinese-noodles', 'en:meals-with-chicken']",0,[],[],106.0,2.8,0.4,2.3,1.8,6.0,0.53
meals-with-meat,Tagliatelles aux Œufs Frais à la Carbonara,3564700361870,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:pastas', 'en:meals-with-meat', 'en:noodles', 'en:egg-pastas', 'en:pork-meals', 'en:microwave-meals', 'en:carbonara-style-pasta', 'en:egg-noodles', 'en:egg-tagliatelle', 'en:tagliatelle-with-carbonara']",2,[],"['en:e250', 'en:e301']",175.0,9.5,4.9,0.6,1.2,6.9,0.66
meals-with-meat,Lentilles Saucisses,3493833090725,"['en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'en:lentil-dishes', 'en:sausages-with-lentils']",0,[],[],129.0,6.1,2.8,0.0,3.0,8.7,0.56
meals-with-meat,Rana Rustici Raviolini Vitello,8001665124645,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:pasta-dishes', 'en:pastas', 'en:stuffed-pastas', 'en:meals-with-meat', 'en:pasta-stuffed-with-meat', 'en:ravioli', 'en:beef-dishes', 'en:fresh-pasta', 'en:meat-ravioli', 'en:beef-ravioli']",0,[],[],303.0,9.3,3.5,4.6,1.5,13.0,5.62
meals-with-meat,Pizza Royale Bio 400g,3250392886950,"['en:frozen-foods', 'en:meals', 'en:pizzas-pies-and-quiches', 'en:meals-with-meat', 'en:pizzas', 'en:pork-meals', 'en:frozen-pizzas-and-pies', 'en:frozen-pizzas', 'en:pizza-with-ham-and-cheese', 'en:regina-pizza']",0,[],[],190.0,5.0,2.7,3.58,2.9,8.5,0.998
meals-with-meat,Ravioli pur bœuf,3564707125130,"['en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:meals-with-meat', 'en:stuffed-pastas', 'en:beef-dishes', 'en:pasta-stuffed-with-meat', 'en:ravioli', 'en:meat-ravioli', 'en:beef-ravioli']",0,[],[],91.0,2.2,0.5,3.5,1.0,3.2,0.85
meals-with-meat,Emincés de bœuf sauce au poivre,3248830000976,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:microwave-meals']",0,[],[],145.0,8.8,5.1,1.0,0.9,7.5,0.64
meals-with-meat,Cassoulet de Castelnaudary au canard,3113010143715,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:bean-dishes', 'en:duck-dishes', 'en:cassoulets', 'en:cassoulets-with-duck-confit']",0,[],[],143.0,6.7,2.7,0.6,3.3,11.0,0.9
meals-with-meat,4 nems au poulet sauce nuoc mam,3596710133994,"['en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'en:poultry-meals', 'en:variety-packs', 'en:meals-with-chicken', 'en:nems', 'en:chicken-nems', 'en:prepared-foods-variety-packs']",0,[],[],173.0,5.6,0.6,3.4,1.6,4.4,1.4
meals-with-meat,Chicken & bacon pasta bake,221719,"['en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:meals-with-meat', 'en:refrigerated-foods', 'en:microwave-meals', 'en:refrigerated-meals']",3,[],"['en:e250', 'en:e301', 'en:e440']",160.0,6.7,2.6,1.4,0.7,9.5,1.57
meals-with-meat,Jarret de porc désossé,3273230393786,"['en:meals', 'en:meats-and-their-products', 'en:meats', 'en:pork-and-its-products', 'en:meals-with-meat', 'en:pork', 'en:pork-meals', 'en:pork-knuckle', 'en:pork-roasts', 'fr:filets-mignons-de-porc']",0,[],[],161.0,7.4,2.6,0.5,0.5,22.0,1.1
meals-with-meat,Rotes Curry mit Hähnchen und Reis,4008366017331,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",0,[],[],112.0,4.7,2.1,3.0,1.3,5.0,0.82
meals-with-meat,Bouchée à la reine,3276558020075,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:puff-pastry-meals', 'en:vol-au-vent', 'en:vol-au-vent-with-meat']",2,[],"['en:e300', 'en:e330']",297.0,20.0,13.0,2.5,1.5,7.5,1.3
meals-with-meat,Cassoulet au confit de canard,2006050001439,"['en:canned-foods', 'en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:bean-dishes', 'en:canned-meals', 'en:duck-dishes', 'en:cassoulets', 'en:cassoulets-with-duck-confit']",1,[],['en:e330'],125.0,4.4,1.3,0.6,3.1,11.0,0.825
meals-with-meat,Ravioli Bolognaise,3564706665828,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:pastas', 'en:meals-with-meat', 'en:stuffed-pastas', 'en:beef-dishes', 'en:pasta-stuffed-with-meat', 'en:ravioli', 'en:meat-ravioli', 'en:beef-ravioli', 'en:bolognese-raviolis']",2,[],"['en:e270', 'en:e330']",221.0,5.0,2.5,7.7,2.2,12.0,0.81
meals-with-meat,Poulet Teriyaki,4260334163772,"['en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",1,[],['en:e415'],130.0,3.9,0.5,5.9,2.0,6.4,1.23
meals-with-meat,Chicken chow mein,5054269267976,"['en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals']",0,[],[],97.8,2.8,0.375,1.43,1.1,7.72,0.642
meals-with-meat,Corned beef,5000128968393,"['en:meats-and-their-products', 'en:meals', 'en:meats', 'en:meals-with-meat', 'en:beef-dishes', 'en:corned-beef']",1,[],['en:e250'],215.0,13.0,5.9,0.0,0.6,24.0,1.72
meals-with-meat,Butter Chicken,5000169247150,"['en:meals', 'en:meats-and-their-products', 'en:meats', 'en:chicken-and-its-products', 'en:poultries', 'en:meals-with-meat', 'en:chickens', 'en:poultry-meals', 'en:meals-with-chicken', 'en:butter-chicken']",1,[],['en:e160c'],145.0,8.4,3.0,4.4,1.6,12.2,0.6
meals-with-meat,Paella Rice,5000436144489,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:meals', 'en:cereal-grains', 'en:meals-with-meat', 'en:rice-dishes', 'en:rices', 'en:paella']",0,[],[],345.0,1.1,0.4,0.2,,7.0,0.01
meals-with-meat,Chicken Korma with pilau rice,244985,"['en:meals', 'en:meals-with-meat', 'en:rice-dishes', 'en:poultry-meals', 'en:meals-with-chicken', 'en:chicken-curry', 'en:chicken-korma']",0,[],[],143.0,5.1,1.6,2.4,,7.5,0.49
meals-with-meat,Hachis Parmentier,3596710484836,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:beef-cottage-pies']",0,[],[],124.0,6.5,3.5,0.9,1.3,5.8,0.75
meals-with-meat,Chicken pasta bake,489843,"['en:meats-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",1,[],['en:e440'],151.0,5.7,1.1,1.0,1.1,9.6,0.00112
meals-with-meat,Korean Style BBQ Beef,4088600544922,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:meals', 'en:cereal-grains', 'en:meals-with-meat', 'en:rice-dishes', 'en:rices', 'en:beef-dishes', 'en:brown-rices', 'en:cooked-brown-rices']",0,[],[],84.0,1.0,0.5,2.5,1.6,5.1,0.68
meals-with-meat,Poulet tikka riz basmati,2006050138258,"['en:meals', 'en:frozen-foods', 'en:meals-with-meat', 'en:rice-dishes', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals', 'en:chicken-tikka-masala']",2,[],"['en:e220', 'en:e415']",142.0,4.5,1.7,2.4,0.5,8.3,0.78
meals-with-meat,Parmentier de canard confit à la sarladaise,3248830002130,"['en:meals', 'en:frozen-foods', 'en:meals-with-meat', 'en:poultry-meals', 'en:duck-dishes', 'en:microwave-meals', 'en:shepherd-s-pie-with-duck']",0,[],[],180.0,11.0,3.4,1.8,1.5,6.5,0.65
meals-with-meat,Véritable Cassoulet de Castelnaudary au porc,4056489842750,"['en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:bean-dishes', 'en:cassoulets', 'en:pork-cassoulets']",0,[],[],126.0,6.1,2.4,0.6,3.5,9.7,0.96
meals-with-meat,Chicken and chorizo paella,5060963011197,"['en:meals', 'en:meals-with-meat', 'en:rice-dishes', 'en:paella']",0,[],[],81.2,1.6,0.475,2.2,1.5,7.53,0.398
meals-with-meat,Filet de poulet et pommes de terre à la sarladaise,2006050138296,"['en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",1,[],['en:e415'],154.0,7.2,1.5,1.0,1.3,8.1,0.7
meals-with-meat,Yakitori Poulet sauce teriyaki,3700417302373,"['en:meats-and-their-products', 'en:meals', 'en:meat-preparations', 'en:meats', 'en:skewers', 'en:chicken-and-its-products', 'en:meat-skewers', 'en:poultries', 'en:chicken-preparations', 'en:meals-with-meat', 'en:poultry-skewers', 'en:chicken-skewers', 'en:poultry-meals', 'en:meals-with-chicken', 'en:yakitori-chicken-skewers', 'en:frozen-yakitori-chicken-skewers']",2,[],"['en:e14xx', 'en:e150a']",142.0,1.9,0.6,5.8,0.5,19.0,1.02
meals-with-meat,Ravioli au boeuf,3335880006642,"['en:meals', 'en:pasta-dishes', 'en:stuffed-pastas', 'en:meals-with-meat', 'en:pasta-stuffed-with-meat', 'en:ravioli', 'en:beef-dishes', 'en:meat-ravioli', 'en:stuffed-pastas-in-sauce', 'en:beef-ravioli']",0,[],[],52.0,2.2,0.3,1.4,1.1,3.2,0.73
meals-with-meat,Protein Sweet & Sour Chicken,4061462108532,"['en:meals', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals']",1,[],['en:e150a'],92.6,1.34,0.211,3.68,0.921,8.05,0.353
meals-with-meat,PROTEIN PESTO PENNE CHICKEN,5063089340837,"['en:meals', 'en:pasta-dishes', 'en:meals-with-meat', 'en:poultry-meals', 'en:meals-with-chicken']",0,[],[],117.0,2.24,0.684,1.45,1.66,8.68,0.285
meals-with-meat,La Jambonito,4002084345042,"['en:meals', 'en:pizzas-pies-and-quiches', 'en:meals-with-meat', 'en:pizzas', 'en:pork-meals', 'en:ham-pizzas', 'en:cured-ham-pizza']",0,[],[],245.0,8.5,3.0,4.3,2.2,11.0,1.5
meals-with-meat,Sauté de Veau & petits légumes,20165673,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:microwave-meals', 'en:veal-meat-dishes', 'fr:saute-de-veau']",7,[],"['en:e14xx', 'en:e300', 'en:e330', 'en:e415', 'en:e451', 'en:e452', 'en:e631']",55.0,1.9,0.8,0.9,1.3,5.1,0.9
meals-with-meat,Poulet karaage,3270160864287,"['en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:rice-dishes', 'en:poultry-meals', 'en:frozen-ready-made-meals', 'en:meals-with-chicken', 'en:microwave-meals']",6,[],"['en:e14xx', 'en:e341', 'en:e412', 'en:e415', 'en:e450', 'en:e500']",189.0,7.9,0.7,2.4,1.2,5.1,0.8
meals-with-meat,Paëlla Royale,3270190026730,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:rice-dishes', 'en:poultry-meals', 'en:meals-with-chicken', 'en:paella']",3,[],"['en:e100', 'en:e14xx', 'en:e160c']",109.0,2.5,0.5,1.1,1.1,6.3,0.8
meals-with-meat,Parmentier de poulet,3021690025019,"['en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:poultry-meals', 'en:meals-with-chicken', 'en:microwave-meals', 'en:beef-cottage-pies', 'fr:parmentiers-de-poulet']",2,[],"['en:e14xx', 'en:e223']",69.0,2.5,1.0,0.5,1.2,3.8,0.79
meals-with-meat,"Petit salé à l'Auvergnate et lentilles cuisinées RAYNAL ET ROQUELAURE,420g",3021690103168,"['en:canned-foods', 'en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:canned-meals', 'en:lentil-dishes', 'en:salt-cured-pork-belly-with-lentils']",1,[],['en:e451'],114.0,4.2,1.9,0.5,3.1,9.7,0.86
meals-with-meat,Moussaka au Bœuf,3248830723455,"['en:meats-and-their-products', 'en:frozen-foods', 'en:meals', 'en:meals-with-meat', 'en:beef-dishes', 'en:frozen-ready-made-meals', 'en:moussaka']",0,[],[],109.0,7.3,2.0,2.7,1.9,4.5,0.67
meals-with-meat,Couscous volaille et merguez,3564700449608,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:savory-semolina-dishes', 'en:prepared-couscous', 'en:couscous']",1,[],['en:e412'],130.0,2.9,1.2,1.8,1.8,8.1,0.7
meals-with-meat,Salade de pâtes jambon et crudités,26019444,"['en:meals', 'en:pasta-dishes', 'en:prepared-salads', 'en:meals-with-meat', 'en:pasta-salads', 'en:poultry-meals', 'en:salads-with-meat', 'en:meals-with-chicken', 'en:pasta-salad-with-meat', 'en:pasta-salad-with-chicken']",6,[],"['en:e14xx', 'en:e202', 'en:e224', 'en:e250', 'en:e316', 'en:e330']",156.0,7.9,1.4,1.4,1.8,7.2,0.7
meals-with-meat,Les cocottes - Petit salé aux lentilles,3261051670407,"['en:meats-and-their-products', 'en:meals', 'en:meals-with-meat', 'en:lentil-dishes', 'en:microwave-meals', 'en:salt-cured-pork-belly-with-lentils']",3,[],"['en:e331', 'en:e412', 'en:e415']",117.0,3.5,1.3,0.9,2.9,8.9,1.0
meals-with-meat,Pizza Romanella,20673642,"['en:meats-and-their-products', 'en:meals', 'en:pizzas-pies-and-quiches', 'en:meals-with-meat', 'en:pizzas', 'en:pork-meals', 'en:vegetarian-pizzas', 'en:cheese-pizzas', 'en:ham-pizzas', 'en:cured-ham-pizza', 'en:pizza-with-ham-and-cheese']",7,[],"['en:e14xx', 'en:e250', 'en:e301', 'en:e330', 'en:e450', 'en:e500', 'en:e579']",220.0,7.4,4.0,2.9,2.0,9.8,1.64
meals-with-meat,Quenelles de volaille sauce champignon,3564700415122,"['en:canned-foods', 'en:meals', 'en:meats-and-their-products', 'en:meals-with-meat', 'fr:quenelles', 'en:canned-meals', 'en:poultry-quenelle', 'en:chicken-quenelles', 'en:poultry-quenelle-in-sauce']",2,[],"['en:e300', 'en:e330']",134.0,8.0,4.8,0.8,0.5,3.6,0.69
meals-with-meat,Tortellini boeuf,3245412476525,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:meals', 'en:pasta-dishes', 'en:pastas', 'en:cereal-pastas', 'en:meals-with-meat', 'en:stuffed-pastas', 'en:beef-dishes', 'en:dry-pastas', 'en:durum-wheat-pasta', 'en:fresh-pasta', 'en:ravioli', 'en:tortellini', 'en:durum-wheat-pasta-with-egg']",2,[],"['en:e250', 'en:e301']",280.0,8.0,2.4,1.6,1.5,13.0,1.3
meals-with-meat,Carpaccio de vacuno,8436569260074,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:meals', 'en:meats-and-their-products', 'en:beef-and-its-products', 'en:meats', 'en:beef', 'en:meals-with-meat', 'en:beef-dishes', 'en:italian-cheeses', 'en:beef-carpaccio', 'en:parmigiano-reggiano']",7,[],"['en:e250', 'en:e252', 'en:e262', 'en:e262i', 'en:e301', 'en:e325', 'en:e331', 'en:e407']",108.0,2.0,1.0,0.8,,20.0,2.8
meals-with-meat,Tortilla con bacon,20645373,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:meats-and-their-products', 'en:meals', 'en:breads', 'en:meals-with-meat', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",8,[],"['en:e250', 'en:e262', 'en:e316', 'en:e326', 'en:e407', 'en:e415', 'en:e420', 'en:e451']",166.0,9.5,1.8,0.5,0.4,5.6,0.855
